ema_period,atr1,atr2,Equity Final [$],Return [%],# Trades,Win Rate [%]
44,1,5,11604108.170215132,-6.828437374,183,53.00546448087432
44,1,5,11604108.170215132,-6.828437374,183,53.00546448087432
43,1,4,12257843.222071415,-1.579475934,291,52.92096219931272
43,1,4,12257843.222071415,-1.579475934,291,52.92096219931272
43,1,4,12257843.222071415,-1.579475934,291,52.92096219931272
43,1,4,12257843.222071415,-1.579475934,291,52.92096219931272
43,1,4,12257843.222071415,-1.579475934,291,52.92096219931272
46,1,5,10623727.73257373,-14.70009593,189,52.910052910052904
46,1,5,10623727.73257373,-14.70009593,189,52.910052910052904
46,1,5,10623727.73257373,-14.70009593,189,52.910052910052904
46,1,5,10623727.73257373,-14.70009593,189,52.910052910052904
46,1,5,10623727.73257373,-14.70009593,189,52.910052910052904
42,1,5,11678161.479515895,-6.233849453,172,52.90697674418605
42,1,5,11678161.479515895,-6.233849453,172,52.90697674418605
42,1,5,11678161.479515895,-6.233849453,172,52.90697674418605
42,1,5,11678161.479515895,-6.233849453,172,52.90697674418605
42,1,5,11678161.479515895,-6.233849453,172,52.90697674418605
44,1,4,12303552.43011459,-1.212468123,295,52.88135593220339
44,1,4,12303552.43011459,-1.212468123,295,52.88135593220339
44,1,4,12303552.43011459,-1.212468123,295,52.88135593220339
44,1,4,12303552.43011459,-1.212468123,295,52.88135593220339
44,1,4,12303552.43011459,-1.212468123,295,52.88135593220339
39,1,4,12326546.735964365,-1.027842525,278,52.87769784172662
39,1,4,12326546.735964365,-1.027842525,278,52.87769784172662
39,1,4,12326546.735964365,-1.027842525,278,52.87769784172662
39,1,4,12326546.735964365,-1.027842525,278,52.87769784172662
39,1,4,12326546.735964365,-1.027842525,278,52.87769784172662
10,1,3,11769735.184261424,-5.498586989,140,52.85714285714286
10,1,3,11769735.184261424,-5.498586989,140,52.85714285714286
10,1,3,11769735.184261424,-5.498586989,140,52.85714285714286
10,1,3,11769735.184261424,-5.498586989,140,52.85714285714286
10,1,3,11769735.184261424,-5.498586989,140,52.85714285714286
31,1,5,11262508.023429716,-9.571209072,123,52.84552845528455
31,1,5,11262508.023429716,-9.571209072,123,52.84552845528455
31,1,5,11262508.023429716,-9.571209072,123,52.84552845528455
31,1,5,11262508.023429716,-9.571209072,123,52.84552845528455
31,1,5,11262508.023429716,-9.571209072,123,52.84552845528455
6,1,2,11927353.95498936,-4.233036294,250,52.800000000000004
6,1,2,11927353.95498936,-4.233036294,250,52.800000000000004
6,1,2,11927353.95498936,-4.233036294,250,52.800000000000004
6,1,2,11927353.95498936,-4.233036294,250,52.800000000000004
6,1,2,11927353.95498936,-4.233036294,250,52.800000000000004
41,1,4,12936256.114266763,3.8676285173202625,286,52.7972027972028
41,1,4,12936256.114266763,3.8676285173202625,286,52.7972027972028
41,1,4,12936256.114266763,3.8676285173202625,286,52.7972027972028
41,1,4,12936256.114266763,3.8676285173202625,286,52.7972027972028
41,1,4,12936256.114266763,3.8676285173202625,286,52.7972027972028
50,1,6,9596985.611124294,-22.94400114,127,52.75590551181102
50,1,6,9596985.611124294,-22.94400114,127,52.75590551181102
50,1,6,9596985.611124294,-22.94400114,127,52.75590551181102
50,1,6,9596985.611124294,-22.94400114,127,52.75590551181102
50,1,6,9596985.611124294,-22.94400114,127,52.75590551181102
9,1,2,11838459.782225713,-4.946784292,531,52.730696798493405
9,1,2,11838459.782225713,-4.946784292,531,52.730696798493405
9,1,2,11838459.782225713,-4.946784292,531,52.730696798493405
9,1,2,11838459.782225713,-4.946784292,531,52.730696798493405
9,1,2,11838459.782225713,-4.946784292,531,52.730696798493405
11,1,3,11795290.996905256,-5.293394573,171,52.63157894736842
11,1,3,11795290.996905256,-5.293394573,171,52.63157894736842
11,1,3,11795290.996905256,-5.293394573,171,52.63157894736842
11,1,3,11795290.996905256,-5.293394573,171,52.63157894736842
11,1,3,11795290.996905256,-5.293394573,171,52.63157894736842
27,1,5,12254660.065927787,-1.605034093,114,52.63157894736842
27,1,5,12254660.065927787,-1.605034093,114,52.63157894736842
27,1,5,12254660.065927787,-1.605034093,114,52.63157894736842
27,1,5,12254660.065927787,-1.605034093,114,52.63157894736842
27,1,5,12254660.065927787,-1.605034093,114,52.63157894736842
46,1,4,11049842.13490892,-11.27874341,304,52.63157894736842
46,1,4,11049842.13490892,-11.27874341,304,52.63157894736842
46,1,4,11049842.13490892,-11.27874341,304,52.63157894736842
46,1,4,11049842.13490892,-11.27874341,304,52.63157894736842
46,1,4,11049842.13490892,-11.27874341,304,52.63157894736842
28,1,5,11158611.226780169,-10.40541595,116,52.58620689655172
28,1,5,11158611.226780169,-10.40541595,116,52.58620689655172
28,1,5,11158611.226780169,-10.40541595,116,52.58620689655172
28,1,5,11158611.226780169,-10.40541595,116,52.58620689655172
28,1,5,11158611.226780169,-10.40541595,116,52.58620689655172
10,1,2,11397961.020356677,-8.483631535,590,52.54237288135594
10,1,2,11397961.020356677,-8.483631535,590,52.54237288135594
10,1,2,11397961.020356677,-8.483631535,590,52.54237288135594
10,1,2,11397961.020356677,-8.483631535,590,52.54237288135594
10,1,2,11397961.020356677,-8.483631535,590,52.54237288135594
21,1,4,12086822.730683176,-2.952631561,158,52.53164556962025
21,1,4,12086822.730683176,-2.952631561,158,52.53164556962025
21,1,4,12086822.730683176,-2.952631561,158,52.53164556962025
21,1,4,12086822.730683176,-2.952631561,158,52.53164556962025
21,1,4,12086822.730683176,-2.952631561,158,52.53164556962025
40,1,4,12516577.395510199,0.49794930941115984,282,52.4822695035461
40,1,4,12516577.395510199,0.49794930941115984,282,52.4822695035461
40,1,4,12516577.395510199,0.49794930941115984,282,52.4822695035461
40,1,4,12516577.395510199,0.49794930941115984,282,52.4822695035461
40,1,4,12516577.395510199,0.49794930941115984,282,52.4822695035461
30,1,5,11018252.664171305,-11.5323812,122,52.459016393442624
30,1,5,11018252.664171305,-11.5323812,122,52.459016393442624
30,1,5,11018252.664171305,-11.5323812,122,52.459016393442624
30,1,5,11018252.664171305,-11.5323812,122,52.459016393442624
30,1,5,11018252.664171305,-11.5323812,122,52.459016393442624
30,1,3,11244683.65740839,-9.714324252,469,52.45202558635395
30,1,3,11244683.65740839,-9.714324252,469,52.45202558635395
30,1,3,11244683.65740839,-9.714324252,469,52.45202558635395
30,1,3,11244683.65740839,-9.714324252,469,52.45202558635395
30,1,3,11244683.65740839,-9.714324252,469,52.45202558635395
39,1,5,10974564.082379814,-11.88316502,166,52.40963855421686
39,1,5,10974564.082379814,-11.88316502,166,52.40963855421686
39,1,5,10974564.082379814,-11.88316502,166,52.40963855421686
39,1,5,10974564.082379814,-11.88316502,166,52.40963855421686
39,1,5,10974564.082379814,-11.88316502,166,52.40963855421686
25,1,5,12443772.475633806,-0.086615058,105,52.38095238095239
25,1,5,12443772.475633806,-0.086615058,105,52.38095238095239
25,1,5,12443772.475633806,-0.086615058,105,52.38095238095239
25,1,5,12443772.475633806,-0.086615058,105,52.38095238095239
25,1,5,12443772.475633806,-0.086615058,105,52.38095238095239
32,1,5,11152508.391134322,-10.45441677,126,52.38095238095239
32,1,5,11152508.391134322,-10.45441677,126,52.38095238095239
32,1,5,11152508.391134322,-10.45441677,126,52.38095238095239
32,1,5,11152508.391134322,-10.45441677,126,52.38095238095239
32,1,5,11152508.391134322,-10.45441677,126,52.38095238095239
43,1,5,11436273.045924244,-8.17601709,178,52.24719101123596
43,1,5,11436273.045924244,-8.17601709,178,52.24719101123596
43,1,5,11436273.045924244,-8.17601709,178,52.24719101123596
43,1,5,11436273.045924244,-8.17601709,178,52.24719101123596
43,1,5,11436273.045924244,-8.17601709,178,52.24719101123596
37,1,2,12735752.545810942,2.2577477310394074,737,52.23880597014925
37,1,2,12735752.545810942,2.2577477310394074,737,52.23880597014925
37,1,2,12735752.545810942,2.2577477310394074,737,52.23880597014925
37,1,2,12735752.545810942,2.2577477310394074,737,52.23880597014925
37,1,2,12735752.545810942,2.2577477310394074,737,52.23880597014925
20,1,4,12289437.51662697,-1.325799413,157,52.22929936305732
20,1,4,12289437.51662697,-1.325799413,157,52.22929936305732
20,1,4,12289437.51662697,-1.325799413,157,52.22929936305732
20,1,4,12289437.51662697,-1.325799413,157,52.22929936305732
20,1,4,12289437.51662697,-1.325799413,157,52.22929936305732
45,1,5,10678876.294053202,-14.25729778,182,52.197802197802204
45,1,5,10678876.294053202,-14.25729778,182,52.197802197802204
45,1,5,10678876.294053202,-14.25729778,182,52.197802197802204
45,1,5,10678876.294053202,-14.25729778,182,52.197802197802204
45,1,5,10678876.294053202,-14.25729778,182,52.197802197802204
37,1,5,10993086.425086817,-11.73444566,161,52.17391304347826
37,1,5,10993086.425086817,-11.73444566,161,52.17391304347826
37,1,5,10993086.425086817,-11.73444566,161,52.17391304347826
37,1,5,10993086.425086817,-11.73444566,161,52.17391304347826
37,1,5,10993086.425086817,-11.73444566,161,52.17391304347826
46,1,6,10286120.893384797,-17.41080461,117,52.13675213675214
46,1,6,10286120.893384797,-17.41080461,117,52.13675213675214
46,1,6,10286120.893384797,-17.41080461,117,52.13675213675214
46,1,6,10286120.893384797,-17.41080461,117,52.13675213675214
46,1,6,10286120.893384797,-17.41080461,117,52.13675213675214
8,1,2,9837998.906904653,-21.00886015,470,52.12765957446809
8,1,2,9837998.906904653,-21.00886015,470,52.12765957446809
8,1,2,9837998.906904653,-21.00886015,470,52.12765957446809
8,1,2,9837998.906904653,-21.00886015,470,52.12765957446809
8,1,2,9837998.906904653,-21.00886015,470,52.12765957446809
47,1,6,10153941.682274926,-18.47209631,119,52.10084033613446
47,1,6,10153941.682274926,-18.47209631,119,52.10084033613446
47,1,6,10153941.682274926,-18.47209631,119,52.10084033613446
47,1,6,10153941.682274926,-18.47209631,119,52.10084033613446
