ema_period,atr1,atr2,Equity Final [$],Return [%],# Trades,Win Rate [%]
5,4,4,12454560,0,0,
5,4,5,12454560,0,0,
5,4,6,12454560,0,0,
5,4,7,12454560,0,0,
91,4,5,21427937.319688536,72.04893083086465,187,59.893048128342244
5,5,3,10373488.564595973,-16.70931318,3,0
5,5,4,12454560,0,0,
5,5,5,12454560,0,0,
5,5,6,12454560,0,0,
5,5,7,12454560,0,0,
29,6,5,18065779.606255785,45.053535462158315,87,59.77011494252874
5,6,3,12281402.868432932,-1.390311111,3,33.33333333333333
5,6,4,12454560,0,0,
5,6,5,12454560,0,0,
5,6,6,12454560,0,0,
5,6,7,12454560,0,0,
27,5,5,15641051.491244178,25.584938297653053,84,59.523809523809526
6,1,3,12715244.304341255,2.093083210818004,20,65
6,1,4,12454560,0,0,
6,1,5,12454560,0,0,
6,1,6,12454560,0,0,
6,1,7,12454560,0,0,
92,4,5,21501830.544626214,72.6422334038795,195,59.48717948717949
6,2,3,12097383.252498724,-2.867839149,18,61.111111111111114
6,2,4,12454560,0,0,
6,2,5,12454560,0,0,
6,2,6,12454560,0,0,
6,2,7,12454560,0,0,
31,6,5,18932491.001616273,52.012523939956715,91,59.34065934065934
6,3,3,13225246.035900434,6.187982842432286,18,66.66666666666666
6,3,4,12454560,0,0,
6,3,5,12454560,0,0,
6,3,6,12454560,0,0,
6,3,7,12454560,0,0,
32,6,5,20544052.592194155,64.95205444587488,91,59.34065934065934
6,4,3,13393368.789881576,7.537871991315437,18,66.66666666666666
6,4,4,12454560,0,0,
6,4,5,12454560,0,0,
6,4,6,12454560,0,0,
6,4,7,12454560,0,0,
21,4,4,14256328.553523568,14.466737913852986,118,59.32203389830508
6,5,3,14493756.174277352,16.373088846794687,17,64.70588235294117
6,5,4,12454560,0,0,
6,5,5,12454560,0,0,
6,5,6,12454560,0,0,
6,5,7,12454560,0,0,
90,4,5,21181695.301823825,70.07180744902931,186,59.13978494623656
6,6,3,14828908.892097408,19.064092927388906,17,70.58823529411765
6,6,4,12454560,0,0,
6,6,5,12454560,0,0,
6,6,6,12454560,0,0,
6,6,7,12454560,0,0,
9,5,3,15829413.932173047,27.097335692092273,88,59.09090909090909
7,1,3,12510053.67831743,0.4455691595482257,43,55.81395348837209
7,1,4,12114542.38420566,-2.73006526,2,50
7,1,5,12454560,0,0,
7,1,6,12454560,0,0,
7,1,7,12454560,0,0,
30,6,5,18374508.977400288,47.53238153254943,88,59.09090909090909
7,2,3,11688376.502215683,-6.151831119,41,51.21951219512195
7,2,4,11050960.057566533,-11.2697674,2,0
7,2,5,12454560,0,0,
7,2,6,12454560,0,0,
7,2,7,12454560,0,0,
89,4,5,18620017.63320398,49.503616612742476,188,59.04255319148937
7,3,3,13222750.62245275,6.167946699463898,41,56.09756097560976
7,3,4,10657646.632688701,-14.42775471,2,0
7,3,5,12454560,0,0,
7,3,6,12454560,0,0,
7,3,7,12454560,0,0,
29,4,5,14109379.806587588,13.286858841963008,95,58.94736842105262
7,4,3,13417973.082714088,7.735424476770662,40,60
7,4,4,10270423.036382303,-17.53684565,2,0
7,4,5,12454560,0,0,
7,4,6,12454560,0,0,
7,4,7,12454560,0,0,
17,5,4,15112950.569411062,21.344716870054516,90,58.88888888888889
7,5,3,14886399.312476331,19.52569430374362,37,59.45945945945946
7,5,4,9889289.26864733,-20.59704021,2,0
7,5,5,12454560,0,0,
7,5,6,12454560,0,0,
7,5,7,12454560,0,0,
19,6,4,16813470.740651812,34.998512517919636,102,58.82352941176471
7,6,3,15847936.954354005,27.246060514012576,36,58.333333333333336
7,6,4,9514245.329483785,-23.6083384,2,0
7,6,5,12454560,0,0,
7,6,6,12454560,0,0,
7,6,7,12454560,0,0,
20,4,4,14580514.0788957,17.069684347706378,119,58.82352941176471
8,1,3,12594632.958205637,1.1246720735669231,76,57.89473684210527
8,1,4,13591144.424289228,9.125849683081766,12,75
8,1,5,12454560,0,0,
8,1,6,12454560,0,0,
8,1,7,12454560,0,0,
85,4,5,17787425.20382443,42.81857571704204,187,58.82352941176471
8,2,3,13063913.736020423,4.892615524116657,74,56.75675675675676
8,2,4,13256873.378264602,6.441924710825611,11,72.72727272727273
8,2,5,12454560,0,0,
8,2,6,12454560,0,0,
8,2,7,12454560,0,0,
88,4,5,17918387.246542793,43.87009454001421,187,58.82352941176471
8,3,3,16652114.707522098,33.70295464088734,71,57.74647887323944
8,3,4,13383344.256360048,7.457383130034689,11,72.72727272727273
8,3,5,12454560,0,0,
8,3,6,12454560,0,0,
8,3,7,12454560,0,0,
87,4,5,19433750.135893732,56.037227616983124,189,58.730158730158735
8,4,3,16727411.558889896,34.3075271939747,69,56.52173913043478
8,4,4,13509338.666999964,8.469015902608875,11,72.72727272727273
8,4,5,12454560,0,0,
8,4,6,12454560,0,0,
8,4,7,12454560,0,0,
28,5,5,13603369.30731102,9.224005563512648,87,58.620689655172406
8,5,3,17979439.66171719,44.360295841179386,66,57.57575757575758
8,5,4,13604231.460481185,9.230927953144755,11,72.72727272727273
8,5,5,12454560,0,0,
8,5,6,12454560,0,0,
8,5,7,12454560,0,0,
97,4,6,16534311.318244582,32.75708911631228,157,58.59872611464968
8,6,3,16471259.81593028,32.25083676926588,59,52.54237288135594
8,6,4,14346456.965824198,15.190395853600593,10,70
8,6,5,12454560,0,0,
8,6,6,12454560,0,0,
8,6,7,12454560,0,0,
98,4,6,16342963.938975208,31.220725091654845,152,58.55263157894737
86,4,5,18823580.318076547,51.138059618939145,188,58.51063829787234
9,1,4,13849449.03722244,11.19982590490904,21,71.42857142857143
9,1,5,11754257.225439873,-5.622862426,1,0
9,1,6,12454560,0,0,
9,1,7,12454560,0,0,
16,6,4,15656076.103482977,25.705573729485238,84,58.333333333333336
21,6,4,16918988.081416238,35.84573105285324,108,58.333333333333336
9,2,4,13519388.285477977,8.549706175713773,21,61.904761904761905
9,2,5,11524445.669884317,-7.468062542,1,0
9,2,6,12454560,0,0,
9,2,7,12454560,0,0,
72,4,4,21578013.54160685,73.25392098642466,247,58.2995951417004
58,1,7,12481975.78213225,0.22012646076817907,91,58.24175824175825
9,3,4,13751087.140083045,10.410059769940045,21,61.904761904761905
9,3,5,11294634.11432876,-9.313262658,1,0
9,3,6,12454560,0,0,
9,3,7,12454560,0,0,
67,4,4,21242308.444947135,70.55848175244356,244,58.19672131147541
18,6,4,16436515.102852637,31.971864946273794,98,58.16326530612245
9,4,4,13977079.599421592,12.224595645463127,21,61.904761904761905
9,4,5,11064822.558773207,-11.15846277,1,0
9,4,6,12454560,0,0,
9,4,7,12454560,0,0,
31,4,5,14117119.371671628,13.349001262763425,98,58.16326530612245
16,5,4,14920093.917072965,19.79623460863302,86,58.139534883720934
9,5,4,14085773.113834988,13.097316274802068,20,65
9,5,5,10835011.003217649,-13.00366289,1,0
9,5,6,12454560,0,0,
9,5,7,12454560,0,0,
38,1,6,13172214.502880698,5.762182709631637,93,58.06451612903226
73,4,4,21672367.37595232,74.01150563289525,248,58.06451612903226
9,6,4,15635830.78939612,25.543020302572877,19,63.1578947368421
9,6,5,10605199.447662093,-14.84886301,1,0
9,6,6,12454560,0,0,
9,6,7,12454560,0,0,
40,1,6,13704473.255085392,10.03578813772138,100,57.99999999999999
94,4,5,18627594.896643266,49.564455883172634,188,57.97872340425532
10,1,4,14230755.037865836,14.261403356407904,29,72.41379310344827
10,1,5,12265837.283275066,-1.515290116,5,60
10,1,6,12454560,0,0,
10,1,7,12454560,0,0,
66,4,4,20101718.191111326,61.40046851202553,245,57.95918367346938
27,4,5,15096819.898797063,21.21520068791722,88,57.95454545454546
10,2,4,13646333.356740175,9.568971980866243,27,62.96296296296296
10,2,5,11595039.943210756,-6.901247871,4,50
10,2,6,12454560,0,0,
10,2,7,12454560,0,0,
30,4,5,13620495.1108173,9.361511854431631,95,57.89473684210527
100,4,5,19531755.725801647,56.82413289431057,197,57.868020304568525
10,3,4,16152699.66096525,29.693057490310785,27,70.37037037037037
10,3,5,11394226.391798561,-8.513617568,4,50
10,3,6,12454560,0,0,
10,3,7,12454560,0,0,
11,5,3,12387693.55667502,-0.536883224,121,57.85123966942148
69,4,4,20636816.566041686,65.69687380398574,249,57.831325301204814
10,4,4,16140772.70001982,29.597293682151914,27,66.66666666666666
10,4,5,11195552.59602512,-10.10880677,4,50
10,4,6,12454560,0,0,
10,4,7,12454560,0,0,
70,4,4,22244575.54696838,78.60587244325276,249,57.831325301204814
71,4,4,21651480.025635775,73.84379717658251,249,57.831325301204814
10,5,4,16300142.976773132,30.87690754850538,25,68
10,5,5,10991702.785557479,-11.74555516,4,50
10,5,6,12454560,0,0,
10,5,7,12454560,0,0,
37,1,6,13416297.47860474,7.721970736860552,90,57.77777777777777
15,6,2,14314020.689699534,14.92995890420484,265,57.73584905660377
10,6,4,18458550.046398807,48.207163050310946,24,66.66666666666666
10,6,5,10785117.815089837,-13.40426466,4,50
10,6,6,12454560,0,0,
10,6,7,12454560,0,0,
33,6,5,19148830.423338275,53.749553764551095,97,57.73195876288659
39,1,6,13544752.415669972,8.753359537952141,97,57.73195876288659
11,1,4,14717084.348773703,18.166232679225143,43,62.7906976744186
11,1,5,12457117.79440456,0.020537011380255103,6,66.66666666666666
11,1,6,11734060.98371374,-5.785021842,1,0
11,1,7,12454560,0,0,
84,4,5,18257181.461204436,46.59033688226991,194,57.73195876288659
75,4,4,23085332.75557389,85.35646988391314,253,57.70750988142292
11,2,4,14383244.001624122,15.485765869080259,40,60
11,2,5,11815655.453416564,-5.129884529,5,60
11,2,6,11540822.57462283,-7.3365693,1,0
11,2,7,12454560,0,0,
95,4,5,18702801.11032097,50.16830068923327,196,57.6530612244898
97,4,5,20015027.11345778,60.70440957735785,196,57.6530612244898
11,3,4,17279267.378992397,38.73848115864709,40,65
11,3,5,11674935.400574662,-6.259752247,5,60
11,3,6,11347584.165531924,-8.888116758,1,0
11,3,7,12454560,0,0,
92,5,5,19936536.55700692,60.07419416669012,186,57.52688172043011
52,1,7,12386877.995548576,-0.543431518,80,57.49999999999999
11,4,4,17102697.5648163,37.32076897791893,38,63.1578947368421
11,4,5,11526388.074477179,-7.452466611,5,60
11,4,6,11154345.756441014,-10.43966422,1,0
11,4,7,12454560,0,0,
98,4,5,19767845.853794504,58.719744846823204,195,57.43589743589743
10,5,3,12226666.361562544,-1.829800799,108,57.407407407407405
11,5,4,17428966.084724255,39.940440165885065,36,63.888888888888886
11,5,5,11378809.721635273,-8.637400907,5,60
11,5,6,10961107.347350104,-11.99121167,1,0
11,5,7,12454560,0,0,
20,6,4,15688574.57409263,25.966510050075076,108,57.407407407407405
74,4,4,22600634.27843644,81.46473483155118,251,57.37051792828686
11,6,4,18832949.768974267,51.213288698872276,34,58.82352941176471
11,6,5,11221896.659174155,-9.897285338,5,60
11,6,6,10767868.938259196,-13.54275913,1,0
11,6,7,12454560,0,0,
53,1,7,12296818.253121719,-1.266538094,82,57.3170731707317
5,6,2,19502293.105382808,56.587571984741395,89,57.30337078651685
12,1,4,14891664.918886492,19.56797284598165,61,60.65573770491803
12,1,5,13137774.139912266,5.485654570793881,13,69.23076923076923
12,1,6,12551773.202111758,0.7805430469784423,4,75
12,1,7,12454560,0,0,
36,1,6,12504819.982114902,0.4035468303569276,89,57.30337078651685
31,5,5,14307353.995427474,14.876430764535034,96,57.291666666666664
12,2,4,14149529.115101732,13.609225176174286,57,56.14035087719298
12,2,5,12608825.735716281,1.2386285482287729,12,66.66666666666666
12,2,6,11590896.366348762,-6.934517427,4,50
12,2,7,12454560,0,0,
19,4,4,13255301.5080735,6.429303870016279,110,57.27272727272727
95,4,6,15244542.917185156,22.401296530629388,152,57.23684210526315
12,3,4,14705240.79050029,18.071138526774856,56,57.14285714285714
12,3,5,12608054.272847733,1.2324343280511918,12,66.66666666666666
12,3,6,11412735.122871576,-8.365007492,4,50
12,3,7,12454560,0,0,
100,4,6,15081846.441082355,21.09497598536082,152,57.23684210526315
96,4,5,19807556.319417745,59.03858762909123,194,57.21649484536082
12,4,4,17192735.428334497,38.04369988449609,53,60.37735849056604
12,4,5,13544874.759581158,8.754341860179387,12,75
12,4,6,11236197.094984049,-9.782464455,4,50
12,4,7,12454560,0,0,
65,4,4,19045430.68346246,52.91933784463249,250,57.199999999999996
24,6,4,18009214.529705655,44.59936384509493,126,57.14285714285714
12,5,4,18910648.758895297,51.83714847329248,51,62.745098039215684
12,5,5,13707238.666898955,10.057992148248953,12,75
12,5,6,11049496.509595692,-11.2815185,4,50
12,5,7,12454560,0,0,
28,4,5,12553586.893242242,0.795105513500612,91,57.14285714285714
29,5,5,13537485.274260465,8.695010295509958,91,57.14285714285714
12,6,4,20789206.262546644,66.92043928124835,49,57.14285714285714
12,6,5,14465549.469861727,16.146611922554687,11,72.72727272727273
12,6,6,10869502.823374832,-12.72672159,4,50
12,6,7,12454560,0,0,
30,5,5,13732318.096601853,10.25935959682119,91,57.14285714285714
41,1,6,13249738.971893048,6.384641222917935,107,57.009345794392516
13,1,4,12522921.71758304,0.5488890621831665,77,53.246753246753244
13,1,5,13862874.249770425,11.307619456411349,19,73.68421052631578
13,1,6,12553561.27517335,0.7948998212168821,4,75
13,1,7,11710222.086155247,-5.976428825,1,0
99,4,5,19333661.94870467,55.23360077517528,193,56.994818652849744
75,4,5,20321323.060747914,63.16371723086094,186,56.98924731182796
13,2,4,10415632.641272781,-16.37093048,70,48.57142857142857
13,2,5,13328476.212164326,7.016837304283135,18,66.66666666666666
13,2,6,11592561.373534437,-6.921148772,4,50
13,2,7,11537243.163078323,-7.365309067,1,0
96,4,6,15402770.36365032,23.671734398086485,151,56.95364238410596
22,4,4,12307758.74813544,-1.178694806,130,56.92307692307692
13,3,4,10305901.19432397,-17.25198486,69,50.72463768115942
13,3,5,13453915.533291204,8.0240131589651,18,66.66666666666666
13,3,6,11424199.910681522,-8.272954559,4,50
13,3,7,11364264.240001403,-8.754189309,1,0
76,4,4,23174069.50167785,86.06895387454753,253,56.916996047430835
83,4,5,18912016.27478873,51.848128515087886,188,56.91489361702128
13,4,4,9946241.254397217,-20.13976203,66,53.03030303030303
13,4,5,14573517.595686741,17.013508270759793,18,72.22222222222221
13,4,6,11253636.8478286,-9.642437406,4,50
13,4,7,11191285.316924479,-10.14306955,1,0
14,5,3,14011721.197783228,12.502739541045433,174,56.896551724137936
99,4,6,15272867.421635281,22.628719293457827,153,56.86274509803921
13,5,4,13834937.898000643,11.08331324431086,64,59.375
13,5,5,14885544.479985463,19.51883069321969,18,72.22222222222221
13,5,6,11085311.247409256,-10.99395525,4,50
13,5,7,11018306.393847555,-11.53194979,1,0
84,4,4,17640470.40970213,41.63864809115802,241,56.84647302904564
92,3,5,19688949.181550756,58.08626865622516,213,56.8075117370892
13,6,4,16533162.781476244,32.74786729901534,60,58.333333333333336
13,6,5,16550680.307927536,32.88851880698745,16,75
13,6,6,10915902.662374528,-12.35416857,4,50
13,6,7,10845327.470770631,-12.92083004,1,0
9,1,3,13758526.338904504,10.469790493638504,111,56.75675675675676
90,5,5,20606210.441633523,65.45113148624698,185,56.75675675675676
68,4,4,22072109.447388932,77.22110975730119,254,56.69291338582677
14,1,5,14384685.69373203,15.497341485624789,24,70.83333333333334
14,1,6,12468235.230541008,0.10980099289744152,6,66.66666666666666
14,1,7,12019723.209486425,-3.491386211,2,50
94,4,6,15185632.82764354,21.928296364091064,157,56.68789808917197
64,5,4,16720013.804712817,34.24812923710526,217,56.68202764976959
57,1,7,11839860.141884591,-4.935540542,90,56.666666666666664
14,2,5,13924155.340897374,11.79965683972275,22,63.63636363636363
14,2,6,11826903.974810313,-5.039568039,5,60
14,2,7,11931215.38029477,-4.202032185,2,50
5,4,2,15994382.19367076,28.42189682871784,113,56.63716814159292
20,5,4,13342934.920685787,7.132928988946914,113,56.63716814159292
26,4,5,15152313.379661968,21.660768262082065,83,56.62650602409639
14,3,5,14164062.840044841,13.725919181768292,22,63.63636363636363
14,3,6,11710615.65453007,-5.97326879,5,60
14,3,7,11840362.365388835,-4.931508095,2,50
38,2,6,12069109.509179484,-3.094854341,83,56.62650602409639
34,5,5,15263426.04811995,22.552912733327787,106,56.60377358490566
14,4,4,10411023.922509102,-16.40793474,77,53.246753246753244
14,4,5,14750875.925850505,18.437551594359856,21,66.66666666666666
14,4,6,11587073.320378732,-6.965213381,5,60
14,4,7,11747164.164768614,-5.679813941,2,50
91,5,5,20655790.34245959,65.84921781628246,182,56.59340659340659
68,5,4,20291410.001734328,62.92353966526579,221,56.56108597285068
14,5,4,13447234.290661246,7.9703682077989555,72,56.94444444444444
14,5,5,14841811.809051981,19.167692869535184,20,65
14,5,6,11463226.878956355,-7.959599705,5,60
14,5,7,11651620.778434101,-6.446949724,2,50
81,4,5,17959997.651944317,44.204192295386726,191,56.54450261780105
83,5,5,18751947.68763039,50.56290778341739,177,56.49717514124294
14,6,4,15849508.479340687,27.258678583110825,66,57.57575757575758
14,6,5,16439919.074528856,31.99919607379832,18,66.66666666666666
14,6,6,11338943.644390399,-8.957493124,5,60
14,6,7,11553732.206385307,-7.232915443,2,50
33,4,5,12870587.203745231,3.3403605084822834,108,56.481481481481474
77,4,4,22137519.003969263,77.74629536466374,255,56.470588235294116
76,4,5,20352510.093815617,63.414123773265516,195,56.41025641025641
15,1,5,15847746.600078803,27.24453212380688,33,72.72727272727273
15,1,6,13827002.226294253,11.019596246629773,12,75
15,1,7,12417698.490250807,-0.295967981,3,66.66666666666666
17,4,4,11509729.974786682,-7.58621762,94,56.38297872340425
43,1,6,13122498.825272713,5.363006202328407,110,56.36363636363636
65,5,4,17103872.800247237,37.3302051637893,220,56.36363636363636
15,2,5,15672802.518543595,25.83987325560755,31,67.74193548387096
15,2,6,13332734.160356067,7.051025169544866,11,72.72727272727273
15,2,7,11450207.274644462,-8.064136552,3,33.33333333333333
93,4,6,14930560.015138362,19.880268874519547,158,56.32911392405063
16,6,2,12931718.969808199,3.8311989328261977,261,56.32183908045977
79,5,5,18993840.402986024,52.505109799029626,174,56.32183908045977
15,3,5,15675238.075354015,25.85942879840007,30,66.66666666666666
15,3,6,13418830.690435953,7.742310370145179,11,72.72727272727273
15,3,7,11279710.013518643,-9.433091064,3,33.33333333333333
97,4,4,15824511.631729225,27.057974201651643,238,56.30252100840336
98,4,4,15450178.033892388,24.052379481028535,238,56.30252100840336
92,4,6,14867750.872954356,19.37596248245105,153,56.209150326797385
15,4,5,15483790.362508977,24.322259176630702,29,65.51724137931035
15,4,6,14469319.068479367,16.17687873742121,11,81.81818181818183
15,4,7,11110639.74148376,-10.79058801,3,33.33333333333333
78,4,4,19879942.903728776,59.61979310171356,242,56.19834710743802
89,4,4,17684013.27263856,41.98826191080664,242,56.19834710743802
15,5,4,15206397.285508715,22.09501809384446,77,59.74025974025974
15,5,5,15959355.138818435,28.140658030620397,27,66.66666666666666
15,5,6,14728798.381461238,18.260286846434067,11,81.81818181818183
15,5,7,10937945.940357938,-12.17717896,3,33.33333333333333
9,2,3,13084858.069462048,5.060781508636579,105,56.19047619047619
86,5,5,17308758.412401352,38.97527020144712,178,56.17977528089888
15,6,4,17817478.82118069,43.05988185195374,73,58.9041095890411
15,6,5,19114514.149008356,53.474021956683785,25,68
15,6,6,15560804.508045278,24.94062020693849,10,80
15,6,7,10768693.325379118,-13.53613997,3,33.33333333333333
91,4,4,16792451.399162058,34.829744279702034,235,56.17021276595745
77,4,5,20168456.05980546,61.93631938667813,187,56.14973262032086
5,5,2,19746871.215676345,58.5513355403671,98,56.12244897959183
16,1,5,13572571.170159925,8.976721539419497,40,62.5
16,1,6,13327962.107831897,7.01270946409907,15,66.66666666666666
16,1,7,12559768.445859939,0.8447383597649284,4,75
7,5,2,22190306.532364644,78.17013633853499,196,56.12244897959183
87,5,5,17354489.851971682,39.34245651369203,180,56.111111111111114
15,4,4,11596382.490473554,-6.890468307,82,56.09756097560976
16,2,5,12458916.927251121,0.034982586708169776,36,58.333333333333336
16,2,6,12777207.802949412,2.5905997718860543,14,64.28571428571429
16,2,7,11601939.406577019,-6.845850784,4,50
58,4,7,11414184.829845332,-8.353367523,82,56.09756097560976
90,3,5,14881854.484696534,19.489203028421183,214,56.074766355140184
79,4,4,18293547.34924778,46.882325423361245,239,56.06694560669456
16,3,5,13289495.652805084,6.703855076414457,36,61.111111111111114
16,3,6,12782153.679147799,2.630311140239387,14,64.28571428571429
16,3,7,11463607.9265236,-7.956540203,4,50
81,4,4,17382939.203936134,39.570881700647256,239,56.06694560669456
82,4,4,17450382.96202157,40.1124002937203,239,56.06694560669456
88,4,4,17623136.744372502,41.49947283864305,239,56.06694560669456
16,4,5,12777208.770909358,2.5906075438181504,35,60
16,4,6,13682942.745542549,9.862915635257677,14,71.42857142857143
16,4,7,11322390.616406027,-9.090400493,4,50
96,4,4,15801867.501757082,26.87616023173104,239,56.06694560669456
72,4,5,15365420.6537133,23.37184656634438,182,56.043956043956044
87,4,4,18450980.65422748,48.14638697976869,241,56.016597510373444
16,5,5,15082587.436995823,21.100925580637316,33,63.63636363636363
16,5,6,13833828.756284645,11.074407737283734,14,71.42857142857143
16,5,7,11176822.369618755,-10.25919527,4,50
66,4,5,15598992.710468909,25.247240452243265,175,56.00000000000001
85,5,5,17186959.97476036,37.99732768367859,175,56.00000000000001
92,4,4,15778744.57909041,26.69050194539519,234,55.98290598290598
16,6,5,17322080.59978815,39.082236544592114,31,67.74193548387096
16,6,6,14592857.033227395,17.16878824484683,13,76.92307692307693
16,6,7,11030584.537771985,-11.43336627,4,50
85,4,4,17754522.713673923,42.554395447722946,243,55.96707818930041
42,1,6,11833307.336872002,-4.988154243,109,55.96330275229357
12,6,2,16017042.992609447,28.603844636899634,252,55.952380952380956
17,1,5,13037919.771825247,4.683905106444921,49,57.14285714285714
17,1,6,14192417.087027235,13.953580752971082,18,72.22222222222221
17,1,7,12779837.902002925,2.6117173308645594,5,80
89,4,6,16141444.541731888,29.602688025364916,152,55.92105263157895
80,5,5,19084032.437102046,53.22927857027503,179,55.865921787709496
44,1,6,12390500.115072371,-0.51434884,111,55.85585585585585
17,2,5,11794589.047770634,-5.299030654,44,54.54545454545454
17,2,6,13783164.318763386,10.66761345855162,17,70.58823529411765
17,2,7,11849754.739998074,-4.856094956,5,60
